key,text
MID_RELIANCE_A_#001,"[Framme] 1 
[Kagetsu] 2 
[Kagetsu] 
..."
MID_RELIANCE_A_#002,"[Framme] 
Hey, Kagetsu. Why the long face?"
MID_RELIANCE_A_#003,"[Kagetsu] 
Hello, Framme. Ah, you mean to say that 
I appear sad."
MID_RELIANCE_A_#004,"[Framme] 
Still no response to your letter?"
MID_RELIANCE_A_#005,"[Kagetsu] 
None indeed."
MID_RELIANCE_A_#006,"[Kagetsu] 
It appears my family really has given up on me."
MID_RELIANCE_A_#007,"[Framme] 
No! There was probably just some issue getting 
the letter delivered."
MID_RELIANCE_A_#008,"[Kagetsu] 
Perhaps there was. Perhaps it is for the best."
MID_RELIANCE_A_#009,"[Kagetsu] 
I do not know that I would be courageous 
enough to read their reply if I received one."
MID_RELIANCE_A_#010,"[Framme] 
Hey, what happened to the guy who stared 
down a blank page and defeated it?"
MID_RELIANCE_A_#011,"[Framme] 
And there could still be a response on the way. 
It's too soon to give up. Have some faith!"
MID_RELIANCE_A_#012,"[Kagetsu] 
Faith, you say..."
MID_RELIANCE_A_#013,"[Framme] 
Just wait a bit longer, OK? And then we'll 
write a response together!"
MID_RELIANCE_A_#014,"[Kagetsu] 
You are right. I have been impatient."
MID_RELIANCE_A_#015,"[Kagetsu] 
While we wait, perhaps you would show me 
what your parents wrote to you?"
MID_RELIANCE_A_#016,"[Framme] 
Huh?"
MID_RELIANCE_A_#017,"[Kagetsu] 
That letter there in your hand. Is that not what 
your parents sent to you?"
MID_RELIANCE_A_#018,"[Kagetsu] 
I am curious to see what your family has to say. 
Only if it is OK with you, of course."
MID_RELIANCE_A_#019,"[Framme] 
Oh, uh, sure. It's probably just the usual 
stuff, anyway."
MID_RELIANCE_A_#020,"[Framme] 
Let me just see what it's about first... Hmm... 
Mm-hmm... Ah!"
MID_RELIANCE_A_#021,"[Kagetsu] 
What has surprised you? Hmm, let me see..."
MID_RELIANCE_A_#022,"[Kagetsu] 
We heard from Vander... Stop goofing around... 
Train harder..."
MID_RELIANCE_A_#023,"[Kagetsu] 
They are scolding you!"
MID_RELIANCE_A_#024,"[Framme] 
AHH! Don't look at this one anymore!"
MID_RELIANCE_A_#025,"[Kagetsu] 
Hm. It appears I need to help you with 
your training."
MID_RELIANCE_A_#026,"[Framme] 
No, you don't!"
MID_RELIANCE_A_#027,"[Kagetsu] 
You helped me write my letter. I owe this 
to you."
MID_RELIANCE_A_#028,"[Kagetsu] 
It is simple reciprocity between friends."
MID_RELIANCE_A_#029,"[Framme] 
I liked this better when it was about your 
problems..."
MID_RELIANCE_B_#001,"[Kagetsu] 2 
[Kagetsu] 
Hmm, no... This is not right..."
